dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
623_fri_c4_1000_10,ok,10,480,5,BeamBFGS,0.6638662775293478,,53.0,353.084,,0.01,(-0.032541240208478296 add (((0.024172416060794087 mul x_7) sub (-0.03144752398894083 mul x_9)) sub (((0.9815687022630957 mul sin((9.607226274383576 add (-2.180733229415171 mul x_0)))) add ((-0.14393890848242033 mul x_4) sub (0.31145875095316783 mul x_3))) add (-0.06512304201900156 mul ((((((108926.97277009103 mul inv((-11166.897822624418 add (2898.7432763670363 mul x_2)))) add (6.24199374433644 mul x_6)) add (x_1 mul x_8)) mul (0.20033065504280673 mul x_6)) mul x_7) mul x_1)))))
624_fri_c0_100_5,ok,5,480,5,BeamBFGS,0.8426618799929394,,30.0,226.038,,0.01,(-0.36448460098427243 add (((2.5075773851007632 mul ((-0.08292853363886787 add (0.3743354969212312 mul x_2)))**2) sub (-0.3996284071280606 mul x_0)) add ((-0.20836618485227396 mul x_4) add (((0.4952238604247679 mul x_3) sub (-0.44708741877456176 mul x_1)) sub (-0.4996338151477261 mul x_4)))))
626_fri_c2_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.01,
627_fri_c2_500_10,ok,10,60,2,BeamBFGS,0.6781374777353352,,51.0,37.156,,0.01,(0.04982472616429008 add ((0.017592208443834318 mul x_7) sub ((1.1359649502524767 mul sin(((-3.6365879275932693 mul cos((1.404886434226361 add (0.7246229724038544 mul x_1)))) sub (0.06608714709023164 mul x_6)))) sub ((0.17029679729349367 mul x_4) sub (((0.029555524791471503 mul x_9) add (((-0.4381319079872846 mul x_3) add (-0.04110089426181766 mul x_5)) add ((0.07079229508320542 mul (x_8 mul x_8)) add (-0.1103009544508888 mul x_0)))) add (0.2956404342080493 mul x_2))))))
628_fri_c3_1000_5,ok,5,480,5,BeamBFGS,0.8963705615746351,,32.0,273.827,,0.01,(-0.15769361540475776 add ((((-7.18067373631724 mul x_3) add (-17.72677194445832 mul sin(((-4.362217429172538 mul sin((71.27917288678172 add (0.4434526915489449 mul x_0)))) add (1.4243272312162487 mul x_1))))) add (0.6423603225803478 mul x_2)) mul cos((-7.921027349768279 add (-0.011272685321462172 mul x_4)))))
631_fri_c1_500_5,ok,5,240,4,BeamBFGS,0.90568700834171,,33.0,122.486,,0.01,(-0.13207181525743428 add ((((11.495559134968383 mul x_2) add (-1.3565286916321195 mul cos(((2.9146284791221624 mul cos((-0.6744064547995863 add (-0.5890649239402278 mul x_0)))) add (-1.3721237632685095 mul x_1))))) sub (11.423440865031603 mul x_2)) add ((0.38346473517427326 mul x_3) sub (-0.17654180994768268 mul x_4))))
633_fri_c0_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.01,
634_fri_c2_100_10,ok,10,240,4,BeamBFGS,0.45709872421370024,,44.0,152.987,,0.01,(0.041002309556269045 add (((0.23935743485476565 mul x_4) sub (0.5459872285010315 mul x_1)) add (0.008578820633908768 mul (((((2.958380317619459 mul x_2) sub ((3.9939135799853904 mul inv((((0.272869038852379 mul x_7) sub x_1) add (-6.906601580649393 mul x_6)))) add (-0.0429968098336349 mul x_9))) sub (0.4006056113684058 mul x_5)) add (1.9920322012887735 mul x_3)) mul (-7.700870676770083 mul x_0)))))
635_fri_c0_250_10,ok,10,30,1,BeamBFGS,0.8061757151856831,,46.0,15.395,,0.01,(-0.3159865490400306 add (((((0.005524795116022992 mul x_8) add (0.4207705504219907 mul x_1)) sub (0.034965940619409344 mul x_5)) sub (-0.601770219783236 mul x_3)) add ((-0.05510134938068806 mul x_6) sub (((-0.41568605767002925 mul x_0) sub ((-0.011352689306719826 mul x_7) add (0.22870370024205922 mul x_4))) add ((-43.12173918222829 mul ((-0.003490449658506087 add (-0.08864701811455715 mul x_2)))**2) add (0.015234538401068146 mul x_9))))))
637_fri_c1_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.01,
641_fri_c1_500_10,ok,10,240,4,BeamBFGS,0.6355426932718007,,61.0,145.886,,0.01,(-0.01356310434582896 add ((-0.03497385773719336 mul x_7) add (((((-0.19756093601206645 mul x_1) add ((-0.043123266775979725 mul x_2) add ((0.0017006528371484233 mul ((tan(((62.06388060875715 mul x_4) sub -0.5609761386296953)) mul sin((1.4125841087132158 add (-0.9554956435066041 mul x_5)))) mul sqrt((25.66367569152399 add (-11.109368550263273 mul x_9))))) add (0.060631590692673876 mul (x_3 mul x_3))))) add (0.3684173094629479 mul x_3)) sub (-0.0879310973398129 mul (x_6 mul x_8))) sub (0.8818834856332647 mul sin((34.75895392798715 add (-2.575176400814123 mul x_0)))))))
643_fri_c2_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.01,
644_fri_c4_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.01,
645_fri_c3_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.01,
646_fri_c3_500_10,ok,10,120,3,BeamBFGS,0.6592905927736182,,51.0,69.142,,0.01,(0.0689149686514027 add (((-0.04350569022418106 mul x_9) sub (((-0.03831552910044261 mul x_5) add ((-0.3871774094937233 mul x_3) sub (-0.07170119789522776 mul x_7))) add ((((-0.29598879968554187 mul x_0) add (-0.0002886334598741493 mul inv((0.14287601975174555 add (1.3382978471039497 mul x_2))))) sub (-0.0029152651699732015 mul ((x_6 mul x_8) mul x_4))) add (-1.217474681294944 mul sin((-6.2619742062593104 add (-2.0072629728485323 mul x_1))))))) add (0.12388552816427727 mul x_2)))
647_fri_c1_250_10,ok,10,480,5,BeamBFGS,0.5249204772029039,,43.0,334.063,,0.01,(0.0036223236735332155 add (((-0.9291833401686139 mul sin((-0.35319990185876965 add (2.6885812754542098 mul x_0)))) sub (-0.17870184921970117 mul ((x_5 mul x_9) mul (x_8 mul ((0.01072549389117706 mul ((((-44.373973352983505 mul x_6) add (-52.91040410602209 mul x_2)) mul x_7) mul x_4)) sub sin((-36.66169270524577 add (3.2599050980698983 mul x_3)))))))) add (-0.28392648987497926 mul x_1)))
648_fri_c1_250_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.01,
649_fri_c0_500_5,ok,5,240,4,BeamBFGS,0.8676144644883506,,38.0,93.803,,0.01,(-24.827276817193017 add ((0.13872955605508375 mul (((15.611431676095378 mul sin((10.451386172496179 add (-0.12864645928198795 mul x_0)))) add (((-0.07198192207641055 mul x_4) sub (0.07619554738853682 mul x_1)) add (-0.1480013688889399 mul x_3))))**2) sub ((-4.263494965244168 mul x_0) add (-0.00015858658417946278 mul ((-0.7381928584313341 add (46.10335732147401 mul x_2)))**2))))
650_fri_c0_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0.01,
651_fri_c0_100_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.01,
653_fri_c0_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.01,
654_fri_c0_500_10,ok,10,480,5,BeamBFGS,0.825609529372132,,61.0,338.892,,0.01,(-0.35386965803844117 add ((((-0.0022170374863523996 mul x_5) sub ((27.645064232058438 mul x_9) add (3.3314107178551065 mul (x_3 mul (((-0.46710077103134784 mul inv((2.9809552857921275 add (0.052200100782001116 mul x_6)))) sub ((-0.002755049033759308 mul x_3) add (0.01096303539101139 mul x_7))) sub (-0.0030507374158810557 mul (x_0 mul x_8))))))) sub ((((-0.41024163783275386 mul x_1) add (-27.64093576794156 mul x_9)) add (-0.2651175362548806 mul x_4)) sub (0.0031633930897956124 mul ((0.1274958457148609 add (11.248411578651051 mul x_2)))**2))) sub (-0.4425654708719425 mul x_0)))
656_fri_c1_100_5,ok,5,480,5,BeamBFGS,0.7566529141211696,,35.0,230.049,,0.01,(0.29115797164441326 add ((-0.6410416363728497 mul ((0.7635755677383377 add (-0.2186153195196166 mul x_4)))**2) sub (((-0.8783277442313744 mul sin((0.9170690119336125 add (-2.2853511215985245 mul x_0)))) sub ((0.4102058655830969 mul x_2) add ((0.40007103731532034 mul x_3) add (-0.6597941344169164 mul x_2)))) sub (-0.166354421694139 mul x_1))))
657_fri_c2_250_10,ok,10,480,5,BeamBFGS,0.6571288982819219,,49.0,330.928,,0.01,(-0.016049324191194245 add (((((4.475717854626395 mul arctan((((-1.302008168657262 mul x_1) sub (-0.07408180250063628 mul x_4)) add (0.009834056658929087 mul x_7)))) add (-0.049059342718814486 mul x_0)) sub (0.06476885118748187 mul (x_8 mul x_9))) sub ((-0.6716589018566698 mul (x_7 mul exp((-9.754923420249764 add (-0.04984368057127909 mul x_5))))) sub ((-0.024729409805020426 mul x_6) add (3.252685579777356 mul x_1)))) sub (-0.1990967514533801 mul x_3)))
658_fri_c3_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0.01,
659_sleuth_ex1714,ok,7,60,2,BeamBFGS,0.8492865432617359,,34.0,36.734,,0.01,(5859.314370990702 add ((((1.887877779878736e-05 mul ((363.8287317284575 add (-8.483145333386444 mul x_4)))**3) sub (((-1208.6138756241296 mul x_6) add ((-60.018708072855446 mul x_2) add (-23.34435702679543 mul x_0))) sub (-66.47973372567846 mul x_1))) add (-14.38924193758206 mul x_3)) sub (-475.81123615417545 mul x_5)))
663_rabe_266,ok,2,30,1,BeamBFGS,0.9975414323412356,,32.0,12.222,,0.01,(93.10860102790254 add (((11.06705000806027 mul x_0) sub (2164.599828993371 mul cos((4.604175907683896 add (60.32495398407711 mul x_0))))) mul ((-0.023454000329842725 mul sin((80.60838614131136 add (3.1965266547191757 mul x_0)))) sub (-0.6511625582260362 mul cos((-21.064055912599297 add (5.005978187642071 mul x_1)))))))
665_sleuth_case2002,ok,6,240,4,BeamBFGS,0.42595149182769965,,36.0,115.248,,0.01,(42.769535105802994 add ((300.55362604753356 mul (x_2 mul inv((-2414.016728473779 add (31.841436842582223 mul x_4))))) add (((3.448506784579968 mul (x_1 mul x_3)) add (-0.10657812436931685 mul ((-12.600642825584437 add (25.4986047675021 mul x_0)))**2)) sub (-545.7553322686379 mul inv((-21.603632111038714 add (-1.6208310161489277 mul x_5)))))))
666_rmftsa_ladata,ok,10,240,4,BeamBFGS,0.6693246734368983,,42.0,165.840,,0.01,(29.913914395238116 add (((-0.017276692585205762 add (5.543534731417726e-05 mul x_0)))**2 mul (((-663.5242148230802 mul x_8) sub (-0.026171797364785178 mul (x_5 mul ((((492.2944671591332 mul x_6) sub (138.3592304406908 mul x_2)) sub ((3.3238417235464053 mul x_9) sub (6.7587741951409335 mul x_3))) mul x_7)))) add ((-3467.733867006422 mul x_1) sub (2324.0699871185484 mul x_4)))))
678_visualizing_environmental,ok,3,120,3,BeamBFGS,0.464210516051101,,32.0,49.800,,0.01,(-22.461795244172638 add ((9.244639666851912 mul inv((24.180450892262893 add (-3.7578820819135488 mul x_1)))) sub (((-96.72386158992475 mul inv((2.4681295812925375 add (0.0040156545260340215 mul x_0)))) sub (1.2440057092109955 mul sin((2.906791774709956 add (-42.96858015055597 mul x_1))))) add (0.0536432556796121 mul x_2))))
687_sleuth_ex1605,ok,5,480,5,BeamBFGS,0.7472132844344442,,47.0,287.546,,0.01,(13985.520683811535 add (((((2.2451356478697937 mul cos((3.4372591865578594 add (-0.49968299704739527 mul x_2)))) add (0.16623515513886947 mul x_3)) sub (5.902972582368294 mul x_4)) add ((0.1526036012036993 mul x_1) add (-14003.445390511639 mul cos((-0.01159349770569333 add (-49.24301631055922 mul (inv((-1572.844653393491 add (25.098789922923253 mul x_3))) mul sin((-6.0331402046864175 add (2.8817842346899747 mul x_0)))))))))) add (6.677027426494418 mul x_4)))
690_visualizing_galaxy,ok,4,30,1,BeamBFGS,0.9219309195313907,,38.0,10.947,,0.01,(1590.7140271974008 add ((54.78504598727839 mul ((((0.14312188763713243 mul sin((-0.26355646847414127 add (-0.9510379598362452 mul x_0)))) add (-0.011776742322295655 mul x_0)) add (0.0047933899442708745 mul x_2)))**2) sub ((4.828379384506502 mul x_1) sub ((-0.099719886041124 mul ((0.4215507747579896 add (-0.2431851752611203 mul x_1)))**3) sub (-1.5343465425751133 mul x_3)))))
695_chatfield_4,skipped_too_many_features,12,,,,,,,0.000,Dataset has 12 features but checkpoint supports <= 10 features,0.01,
706_sleuth_case1202,ok,6,240,4,BeamBFGS,0.7619436836866053,,37.0,126.505,,0.01,(-39.57970961420647 add (((((-79.68761817562437 mul x_4) sub (120.09740918793156 mul x_5)))**2 mul ((-1.6261279655837606e-06 mul (cos((69.11243735211012 add (2.7230210006829094 mul x_1))) mul x_3)) add (4.0609533417339785 mul inv((13680.950372336194 add (10878.306037409106 mul x_2)))))) mul inv((4621.120481648571 add (-0.19333069003199888 mul x_0)))))
712_chscase_geyser1,ok,2,30,1,BeamBFGS,0.7913089229718049,,19.0,13.051,,0.01,(63.42657714092452 add ((2.1834542759115174 mul cos((-5.402068118541137 add (100.25442374225595 mul x_0)))) add (-18.7686494625171 mul sin((-30.228044498244856 add (0.6739346498853043 mul x_1))))))
_deprecated_195_auto_price,skipped_too_many_features,15,,,,,,,0.000,Dataset has 15 features but checkpoint supports <= 10 features,0.01,
_deprecated_207_autoPrice,skipped_too_many_features,15,,,,,,,0.000,Dataset has 15 features but checkpoint supports <= 10 features,0.01,
auto_insurance_losses,skipped_too_many_features,24,,,,,,,0.000,Dataset has 24 features but checkpoint supports <= 10 features,0.01,
auto_insurance_price,skipped_too_many_features,23,,,,,,,0.000,Dataset has 23 features but checkpoint supports <= 10 features,0.01,
feynman_III_10_19,ok,4,30,1,BeamBFGS,0.9459813943587633,,27.0,8.395,,0.01,(6.955553226880169 add (x_0 mul ((0.12672008920141234 mul (x_3 mul x_0)) sub (0.9471794001711613 mul (x_0 mul sin((-0.05822835221529812 add (-31.328700154178602 mul (x_2 mul inv((354.3953768580071 add (-58.42283722767487 mul x_1))))))))))))
feynman_III_12_43,ok,2,30,1,BeamBFGS,0.999659606190696,,18.0,11.895,,0.01,(0.001410885074898944 add ((0.003841915169976828 mul x_0) add (0.01540773405016703 mul (abs((10.088655844449944 add (0.04184681133817398 mul x_1))) mul (x_0 mul x_1)))))
feynman_III_13_18,ok,4,30,1,BeamBFGS,0.8999870505379058,,34.0,7.443,,0.01,(38.65775408388873 add (((-40458.63840809988 mul inv((((0.025053666661945466 mul x_2) add (-0.035733087795156895 mul x_3)) add (-240152.73796804596 mul inv((-0.014615792119358656 add (-128.0734635221211 mul x_0))))))) add (21.58195443647954 mul x_0)) mul (x_1 mul abs((-3147.3980247416457 add (5302.6937697931035 mul x_1))))))
feynman_III_14_14,ok,5,240,4,BeamBFGS,0.985877030340017,,38.0,123.670,,0.01,(0.046414962182862944 add (x_0 mul ((-29.29963877223733 mul (exp(((1.5746141702214276 mul x_2) add ((-3.527733089394922 mul x_4) sub (2.044824956026517 mul x_3)))) mul inv(((-6.801486011322283 mul inv((-53.18853284349692 add (58.87144778629512 mul (x_4 mul x_1))))) sub (-0.014288942080757509 mul x_3))))) add (0.417548138515517 mul x_1))))
feynman_III_15_12,ok,3,120,3,BeamBFGS,0.23069912385264812,,25.0,49.217,,0.01,(-4.461405369790968 add (((8.63156043744516 mul (((8.223666247324653 mul inv((4.267294532497022 add (0.8532198781783163 mul x_1)))) sub (0.35148995407986977 mul x_2)))**3) sub (-1.304544753792261 mul x_2)) sub (-1.7863574640704214 mul x_0)))
feynman_III_15_14,ok,3,120,3,BeamBFGS,0.886282834293335,,37.0,36.098,,0.01,(-6.761631680664072e-05 add ((0.0006056746821530919 mul (cos((6.309157942631352 add (1.835185399124279 mul x_0))) mul x_1)) sub (-2.1507987249824147e-05 mul (((-10.167852217588374 mul x_2) add ((16.164206185233763 mul inv((1.1721446005799152 add (-0.15624173205889533 mul x_0)))) add (-48.74205316936625 mul inv((-0.9370484027696637 add (-0.5214167664409912 mul x_1)))))))**2)))
feynman_III_15_27,ok,3,60,2,BeamBFGS,0.9962005567812476,,40.0,31.208,,0.01,(0.33480196767038317 add (((0.042352035337001194 mul x_0) add ((-0.0010151719015449915 mul (x_1 mul abs((41.80711018384015 add (-0.31786012836041794 mul x_2))))) sub (-207.09263386501934 mul inv((-3.873931351042569 add (-9.283261797302289e-05 mul (((-2846.3976517601905 mul x_2) sub (121.3700274137106 mul ((-36.9340354615661 add (-21.566849096282862 mul x_2)))**2)) mul x_1))))))) mul x_0))
feynman_III_17_37,ok,3,60,2,BeamBFGS,0.9849956481158144,,22.0,16.715,,0.01,(0.4866995653585519 add ((x_1 mul (((-4.55738838587704 mul x_2) sub (-18.149986111769884 mul ((0.4244051421715016 add (0.14380173686377218 mul x_2)))**2)) sub (0.08573328946467236 mul x_1))) mul x_0))
feynman_III_19_51,ok,5,60,2,BeamBFGS,0.6583311726603376,,43.0,26.798,,0.01,(-0.014269206411436358 add ((0.012537360953106105 mul inv((1.872896745199306 add (-1.8721071206043232 mul x_2)))) sub (-0.21656746129855878 mul ((-1.770201680689148 add (0.11665122256159387 mul (((-1.3647528182687556 mul x_3) add (-64.8795925747385 mul ((0.12269401475658485 add (-0.05779467247146672 mul x_0)))**2)) mul ((0.38474212981455896 mul x_0) add (-0.14062529654655034 mul abs((-5.162157407909251 add (-5.641538734220587 mul x_4)))))))))**3)))
feynman_III_21_20,ok,4,60,2,BeamBFGS,0.9349501965520403,,29.0,28.082,,0.01,(10.024080456759574 add ((-3.637355680120366 mul x_1) sub ((116.40889280554818 mul ((x_2 mul inv(((-6.693476788537204 mul x_0) add (58.661868526210476 mul x_3)))) mul x_0)) add (0.11362899990314862 mul sqrt((39.55339318223054 add (0.7300228665915425 mul x_1)))))))
feynman_III_4_32,ok,4,240,4,BeamBFGS,0.999859058793909,,36.0,101.499,,0.01,(-0.47439624745266606 add ((-62.52322862141543 mul ((inv((0.1033307305952899 add (-3.00634705335835 mul x_0))) mul x_3) mul (x_2 mul (inv((0.12623738458704517 add (-75.31970834650976 mul x_1))) mul ((-0.08360507064144843 mul x_0) sub exp((3.0907909645687694 add (0.001226705852525918 mul x_3)))))))) sub (-0.005544067670592085 mul x_1)))
feynman_III_4_33,ok,4,30,1,BeamBFGS,0.9987424558964642,,20.0,11.502,,0.01,(-0.6292967397480645 add (x_2 mul ((0.999450566262913 mul x_3) add ((-11.318263374008708 mul arctan((-0.030738985975801984 add (0.00542111165012191 mul x_1)))) add (-0.05901252521692792 mul x_0)))))
feynman_III_7_38,ok,3,30,1,BeamBFGS,0.9997683252477594,,27.0,9.870,,0.01,(-91.31063213408531 add ((0.07156024952746869 mul x_0) sub ((-0.2587193519490697 mul ((-18.76758509508089 add (-0.010820971197327939 mul x_1)))**2) sub (-42.85720508136565 mul (x_1 mul (x_0 mul inv((0.035741766394827 add (-3.4605655153599875 mul x_2)))))))))
feynman_III_8_54,ok,3,480,5,BeamBFGS,0.10297383690737805,,30.0,199.874,,0.01,(-24.745088701611788 add (((-0.08284556256154287 mul x_2) add (0.174723330312065 mul ((-12.037901055805918 add (-0.046005729906373694 mul (cos((62.24632235660631 add (-76.7549649460591 mul x_1))) mul cos((-44.65583620699175 add (19.780955535765038 mul x_1)))))))**2)) add (0.11087504646543478 mul x_0)))
feynman_III_9_52,ok,6,480,5,BeamBFGS,0.540923550676788,,42.0,267.986,,0.01,(5.775371869985834 add ((-0.0005405049533553053 mul ((((-21.83051333721527 add (-2.2908784256235792 mul (x_2 mul x_0))))**3 mul ((-11.434984877084332 mul x_1) add ((7.127606500324088 mul sin((-6.5922280851135815 add (-1.7096941109146764 mul (x_5 mul x_3))))) add (1.2103534499844895 mul x_4)))) mul inv((16.151534703079793 add (-25.55705560031549 mul x_3))))) add (-0.1935084395553893 mul x_4)))
feynman_II_10_9,ok,3,30,1,BeamBFGS,0.9839232714328539,,24.0,11.548,,0.01,(-0.0005533477612181924 add (inv((1.4345412117088194 add (85.28375410320284 mul (x_1 mul exp((-1.0857611592415652 add (0.002984326376339409 mul x_0))))))) mul (x_0 mul abs((-14.674328782609981 add (2.1659024290653375 mul x_2))))))
feynman_II_11_20,ok,5,60,2,BeamBFGS,0.7618535207499528,,23.0,27.370,,0.01,(2.4522920321705075 add (((((0.5628544078929864 mul (-3.289759536234271 mul x_3)) add (x_2 mul x_1)) mul x_1) mul x_0) mul ((0.03677643761198468 mul x_0) add (-0.02360649762471209 mul x_4))))
feynman_II_11_27,ok,4,30,1,BeamBFGS,0.9946332935799699,,25.0,5.837,,0.01,(-0.04616376055723301 add ((((372.7282831550658 mul inv((-130.19416851744262 add (1.6042597274029389 mul x_2)))) add (3.4828001934265087 mul inv((1.1767314428671698 add (-0.3707735947050214 mul x_1))))) mul (x_0 mul x_2)) mul x_3))
feynman_II_11_28,ok,2,30,1,BeamBFGS,0.9937348610299774,,22.0,7.911,,0.01,(0.9724319986024729 add (x_0 mul (((-61.10040292246804 mul inv((-96.39005239972576 add (-37.01821520720502 mul x_1)))) add (-0.21518490487516054 mul sqrt((17.523117671789862 add (39.592941259139906 mul x_1))))))**2))
feynman_II_11_3,ok,5,60,2,BeamBFGS,0.9250768973600555,,34.0,23.512,,0.01,(0.3536460994273137 add (((0.5046106224253679 mul x_3) add (-0.004821497743611494 mul ((((-0.7193426363602528 mul x_1) sub (0.7180420468260315 mul (x_1 mul exp((3.6076220539945436 add (-0.5074481822291449 mul (x_3 mul x_2))))))) mul (x_1 mul x_4)) mul x_0))) sub (0.5743893775744431 mul x_3)))
feynman_II_13_17,ok,4,30,1,BeamBFGS,0.5086121724691524,,35.0,11.166,,0.01,(0.02488266879506687 add ((((38.92649233309697 mul x_2) sub (43.038809747458764 mul exp((15.092787633628955 add (-0.037908803118347205 mul x_3))))) mul (((3.0997021756426984e-11 mul cos((-35.19411699647071 add (-0.6749480336911012 mul x_1)))) sub (-3.3230910966819802e-12 mul x_0)) sub (7.222352802817547e-12 mul x_2))) mul (x_1 mul x_2)))
feynman_II_13_23,ok,3,60,2,BeamBFGS,0.9956129502807327,,26.0,26.846,,0.01,(-0.9505893270135094 add (inv((2.932404092919146 add (23.275719998729294 mul x_2))) mul ((9.315178197134646 mul x_0) add ((16.58268910428295 mul x_2) sub ((-22.235045723022306 mul x_1) sub (23.355344219025984 mul (x_2 mul x_0)))))))
feynman_II_13_34,ok,3,30,1,BeamBFGS,0.9951706464261425,,30.0,8.394,,0.01,(0.013965138666929338 add ((((0.11442106493424903 mul ((x_0 mul x_2) mul ((36.799564717874006 mul ((0.05580673462310771 add (-0.008049341999446255 mul x_2)))**2) sub (0.0012184524063139483 mul x_0)))) sub (0.023608459932771712 mul x_2)) add (1.1379241675183542 mul x_1)) mul x_0))
feynman_II_15_4,ok,3,240,4,BeamBFGS,0.9563966866303509,,22.0,71.559,,0.01,(1.2796924916240353 add ((x_1 mul (((-2.2070460393029228 mul x_2) sub (41.38300828633955 mul cos((-6.233412353192766 add (0.9551096556670503 mul x_2))))) mul (0.00630988177453547 mul x_1))) mul x_0))
feynman_II_15_5,ok,3,240,4,BeamBFGS,0.9769104464266071,,26.0,73.619,,0.01,(0.7869278668991817 add ((((2.1622287559078477 mul sin((-1.4977430960681422 add (0.9792962106758852 mul x_2)))) sub (0.06585732032079765 mul x_0)) mul x_1) mul (x_0 mul ((0.07047245623987292 mul x_0) sub (-0.06086137663509049 mul x_1)))))
feynman_II_21_32,ok,5,30,1,BeamBFGS,0.8874650643497911,,19.0,6.387,,0.01,(0.0052950719257875934 add ((inv((59.0107996095577 add (4722.315567419825 mul x_1))) mul (x_0 mul x_3)) mul exp((6.11064308951217 add (-0.4652039634283779 mul x_2)))))
feynman_II_24_17,ok,3,30,1,BeamBFGS,0.9842514978335177,,29.0,13.299,,0.01,(0.7738525222063811 add ((x_0 mul (x_0 mul ((0.00018741771975026698 add (1.0584742208447185e-05 mul x_2)))**2)) mul (((-85594214.47882783 mul inv((-3.562744506466513 add (-14.997827901704252 mul x_1)))) sub (111243.69694439162 mul x_2)) sub (194804.2289981341 mul x_0))))
feynman_II_27_16,ok,3,30,1,BeamBFGS,0.9997651584914405,,14.0,10.131,,0.01,(-0.038510582535826704 add (((((1.0003908297339914 mul x_2) sub (-9.76610337173275e-05 mul x_1)))**2 mul x_1) mul x_0))
feynman_II_27_18,ok,2,30,1,BeamBFGS,0.9997523062563493,,23.0,13.480,,0.01,(0.02742397698025403 add ((0.05319467768824049 mul (x_1 mul x_1)) sub (0.01797166618484692 mul (x_0 mul (((-52.9800098077599 mul x_1) sub (0.44435616767659214 mul (x_1 mul x_0))) mul x_1)))))
feynman_II_2_42,ok,5,240,4,BeamBFGS,0.9541421334155226,,21.0,101.991,,0.01,(-1.7185225964587738 add ((x_0 mul ((516492.40894701035 mul x_2) add (-441095.16838525963 mul x_1))) mul ((1.5594379231010253e-06 mul x_3) add (-2.5530798099183466e-07 mul (x_4 mul x_3)))))
feynman_II_34_11,ok,4,60,2,BeamBFGS,0.9996611684491775,,19.0,29.793,,0.01,(0.0002428975103058992 add (x_1 mul (inv((-2.2216951223320166e-07 add (-4.322594970484896e-05 mul x_3))) mul (x_0 mul sin((-53.407074992358474 add (2.1599874301482162e-05 mul x_2)))))))
feynman_II_34_2,ok,3,30,1,BeamBFGS,0.9996773451469058,,17.0,8.882,,0.01,(-0.0069959910909512734 add (((-0.0005130731342806337 mul x_1) add (0.49935445741582374 mul ((x_2 mul x_1) mul x_0))) add (0.01088791131728713 mul x_0)))
feynman_II_34_29a,ok,3,30,1,BeamBFGS,0.9997811960048161,,18.0,10.395,,0.01,(-0.0008701737504840856 add (x_0 mul (inv(((26.907837169127443 mul x_2) add ((0.007007105662309554 mul x_0) sub (14.39216283050428 mul x_2)))) mul x_1)))
feynman_II_34_29b,ok,5,60,2,BeamBFGS,0.9455645190775737,,29.0,25.003,,0.01,(51.357321850092575 add (((2.0423724529930416 mul (x_0 mul (((0.2787702286149146 mul x_2) add (0.25888953803001147 mul x_4)))**3)) add (1.6550559158541458 mul x_1)) mul (inv((-0.35084925621315743 add (1.1809410976599921 mul x_1))) mul (x_3 mul x_0))))
feynman_II_34_2a,ok,3,30,1,BeamBFGS,0.9745446953171379,,23.0,9.706,,0.01,(0.023064084457951235 add ((0.003635034334128334 mul sin((-84.09681853576676 add (-52.60928779874032 mul x_0)))) sub (-0.22476303170011488 mul ((x_0 mul exp((0.006048224538106654 add (-0.48301288403102816 mul x_2)))) mul x_1))))
feynman_II_35_18,ok,5,60,2,BeamBFGS,0.907394291192752,,26.0,28.397,,0.01,(-1017.7295931589314 add ((((0.2821425667238196 mul x_0) add (3014.723556615257 mul exp((-1.0859373318636365 add (0.000213955844825708 mul x_2))))) sub ((0.21231193332915835 mul x_3) add (-0.22614737342705965 mul x_1))) add (-0.21197676310087502 mul x_4)))
feynman_II_35_21,ok,5,120,3,BeamBFGS,0.961605859954626,,28.0,37.901,,0.01,(-0.37243515603852634 add ((x_0 mul x_1) mul ((((0.02249241562659984 mul (x_2 mul x_1)) add (-0.10614694478907613 mul x_3)) add (-1.952538949064942 mul inv((-1.5416726823008255 add (-0.2016704458293524 mul x_4))))) sub (0.01022438147268641 mul x_0))))
