dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
621_fri_c0_100_10,ok,10,480,5,BeamBFGS,0.7381484729390673,,42.0,306.890,,0,(-0.005777226381554158 add ((((-0.005227515760380209 mul x_2) sub (-6.542247396874074 mul (x_5 mul abs(((-0.0018837314098302648 mul x_8) add (0.02210108212314736 mul x_9)))))) sub (((-0.008870714761988545 mul x_7) sub (0.47090152937819446 mul x_1)) add (((-0.6388525865032667 mul x_3) sub (0.2654617637204501 mul x_4)) sub (0.4246765202637956 mul x_0)))) add (0.02147918111925754 mul x_6)))
622_fri_c2_1000_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0,
623_fri_c4_1000_10,ok,10,480,5,BeamBFGS,0.5547951163736995,,52.0,331.077,,0,(-0.11370933113838289 add (((0.6042482910281813 mul arctan((169365.9144929053 add (-426674.9268459175 mul x_1)))) add (((-0.0006332310946881602 mul x_6) add (-20176.852867808408 mul (x_3 mul cos((1.5708066504654676 add (1.0488201202850013e-06 mul (x_2 mul x_8))))))) add (0.054324683601533065 mul x_7))) add ((-0.0007603359832185876 mul (inv((-64.5129996423817 add (-9.430122309373406 mul x_5))) mul ((34164.40170065147 mul x_0) add (-302.3661843503948 mul x_9)))) sub (-0.4356036016640842 mul x_4))))
624_fri_c0_100_5,ok,5,480,5,BeamBFGS,0.8376697632989399,,37.0,223.766,,0,(-2.7139473459015337 add ((-0.1130122931551006 mul x_2) sub ((-0.38539035778862685 mul x_0) add ((-0.44946261722139125 mul x_1) add (((-0.2040448645641727 mul abs(((0.14908448970323868 mul x_4) add (-3.096784479407152 mul x_2)))) sub (0.30866587181254335 mul sqrt((52.16929231228486 add (21.1901118512895 mul x_3))))) sub (0.2824830932640262 mul x_4))))))
626_fri_c2_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0,
627_fri_c2_500_10,ok,10,240,4,BeamBFGS,0.5824760271131125,,44.0,138.336,,0,(-0.10101592503736943 add ((0.16571215077123416 mul x_4) add (((-0.18517214821359557 mul x_0) sub (-0.05471882951242409 mul x_7)) sub ((-0.002719991514259865 mul (x_2 mul ((64.04568903765372 mul x_0) add (-17.733759343753213 mul x_6)))) add ((-0.9755932874222293 mul cos((-7.356214487305784 add (-2.2139140384894618 mul x_1)))) sub (-0.032438482483049924 mul ((x_9 mul (x_5 mul x_8)) mul x_3)))))))
628_fri_c3_1000_5,ok,5,60,2,BeamBFGS,0.8256019179349398,,36.0,31.553,,0,(0.08329361873261891 add ((0.4352033890667976 mul x_3) sub ((-169.84259116438434 mul (sin((((2.8456263952653322 mul abs((24.223776399692692 add (0.3964165130691755 mul x_0)))) add (0.15704515331797 mul x_2)) sub (-1.3039135570231681 mul x_1))) mul cos((1.5770950930519199 add (0.0014907364610587308 mul x_4))))) add (-0.045246877120155966 mul x_4))))
631_fri_c1_500_5,ok,5,480,5,BeamBFGS,0.8072114935191804,,33.0,227.026,,0,(0.11304129154804718 add ((0.42042551040975956 mul x_3) sub ((0.34879827655180523 mul x_0) sub (((0.21313761239777562 mul x_4) add (-0.5096059541765411 mul (sin((2.338802058499554 add (-2.6383636108037316 mul x_1))) mul x_2))) sub (0.904814614053371 mul sin((-8.913545024534653 add (-2.65533265599999 mul x_1))))))))
633_fri_c0_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0,
634_fri_c2_100_10,ok,10,120,3,BeamBFGS,0.6439537634941983,,61.0,65.213,,0,(-5.549234786716689 add ((0.305952654496149 mul x_7) sub (((0.02892387984939614 mul x_6) add ((0.2220473455033386 mul x_7) add (0.9857098154855345 mul cos((1.7881563477079723 add (-1.709802631265375 mul x_0)))))) add ((-1.8495610843060726 mul (inv((-2.2716327467172057 add (0.10999823406480497 mul x_4))) mul (((26.589687168223477 mul ((x_2 mul inv((-1.6474013006049528 add (0.356244455869503 mul x_9)))) mul (-0.012236151276043244 mul x_1))) sub sqrt((45.811893167963845 add (1.5687021322811154 mul x_5)))) sub (0.06130463296326445 mul x_8)))) add (-0.2281966868116044 mul x_3)))))
635_fri_c0_250_10,ok,10,480,5,BeamBFGS,0.6819276760217143,,44.0,316.386,,0,(0.0023891597937326383 add ((-0.02124452730469604 mul x_9) sub ((((0.028036910862675905 mul x_8) sub (0.003834110354998466 mul x_2)) add ((-0.6157081683128726 mul x_3) add (((-0.04500740520459847 mul (x_0 mul abs((8.139589577938494 add (-0.6787408582289658 mul x_6))))) add (-0.38229070557591505 mul x_1)) sub (-0.07914022019444263 mul ((x_7 mul x_5) mul x_1))))) sub (0.18861094730489725 mul x_4))))
637_fri_c1_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0,
641_fri_c1_500_10,ok,10,480,5,BeamBFGS,0.6538920353218471,,53.0,351.087,,0,(-0.00524471570125932 add ((-340.79297895841876 mul ((((-77.92272829013348 mul (x_7 mul x_0)) add ((((45.49624142871635 mul (x_3 mul x_5)) sub (19.449900123328003 mul x_7)) sub (-46.433676657929404 mul x_8)) add (-92.68828609530804 mul x_3))) add (-11.55890012414072 mul x_7)) mul (2.7381134453216447e-06 mul ((x_4 mul x_6) mul x_9)))) add cos(((0.5644027602523883 mul x_2) add (1466.7325757816445 mul arctan((0.0009104576572560792 add (0.0016792843059513264 mul x_1))))))))
643_fri_c2_500_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0,
644_fri_c4_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0,
645_fri_c3_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0,
646_fri_c3_500_10,ok,10,480,5,BeamBFGS,0.658520142039243,,52.0,308.428,,0,(-0.01601625354356552 add (((22.853739905392437 mul inv((-0.004628678954845559 add (0.00028338227840949814 mul x_9)))) add (-1088.1762458403512 mul x_4)) mul ((-1.4182246136561325e-05 mul x_8) sub ((0.00016850100435422745 mul sin((0.17291508231104047 add (-2.328140086219733 mul x_0)))) add ((((9.742232302304377e-06 mul (x_7 mul x_5)) sub ((1.1882230424493785e-05 mul x_6) add (-1.52122706924191e-08 mul ((-81.72376264923864 add (-10.118676397782894 mul x_1)))**2))) add (-1.141936835214883e-05 mul x_2)) mul x_3)))))
647_fri_c1_250_10,ok,10,480,5,BeamBFGS,0.6218886980171177,,57.0,323.704,,0,(0.023465073071640887 add (((0.9375124288899815 mul cos((-11.203443023071756 add (2.2163521507771393 mul x_1)))) sub ((0.00018829870171568162 mul (((160.093777564433 mul x_2) add ((-53.72624450950564 mul (x_4 mul (x_9 mul x_0))) add (-32.860783966915115 mul x_7))) mul ((-14.770185981407696 mul inv((-0.9451977056385801 add (18.18972951238488 mul x_2)))) add ((-3.763238541702975 mul x_5) add (0.40688918673062974 mul x_8))))) sub (0.06432568196528743 mul x_5))) sub ((-0.00099320784696454 mul x_6) add (-0.4621414506516562 mul x_3))))
648_fri_c1_250_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0,
649_fri_c0_500_5,ok,5,60,2,BeamBFGS,0.8477147412230541,,23.0,27.739,,0,(-0.3911468127029403 add ((((0.30564260202060306 mul x_4) sub ((-0.3346169497889645 mul x_1) sub (0.5987155977593939 mul x_3))) add (0.3667333357703446 mul (x_2 mul x_2))) sub (-0.43722874146605656 mul x_0)))
650_fri_c0_500_50,skipped_too_many_features,50,,,,,,,0.000,Dataset has 50 features but checkpoint supports <= 10 features,0,
651_fri_c0_100_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0,
653_fri_c0_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0,
654_fri_c0_500_10,ok,10,240,4,BeamBFGS,0.7458101470283737,,59.0,141.009,,0,(315.8867118581375 add (((316.5875985979651 mul x_5) sub (((0.05429877843800222 mul x_6) sub (0.7117324143116188 mul ((((0.9125427587158942 mul x_8) sub ((65.22951760488945 mul x_5) add ((-0.0030011312388246738 mul x_7) add (138.24257199676518 mul x_4)))) add (-0.9074572421810574 mul x_8)) mul ((-2.611413975579654 add (0.00021536108598144298 mul x_2)))**2))) add ((-671.2205523710029 mul x_4) sub (0.4075462715715624 mul x_0)))) add ((0.4774759041154668 mul x_1) add (6266.165223639383 mul inv((-19.837921159229754 add (-0.03229835694348501 mul x_3)))))))
656_fri_c1_100_5,ok,5,30,1,BeamBFGS,0.8740152535947101,,44.0,7.204,,0,(-0.06473922583779629 add ((0.4125641707951635 mul x_3) add (((-0.37462481424311717 mul x_0) add (0.057438185449296075 mul x_1)) add ((0.19358872777993674 mul x_4) sub (1.030493940322344 mul sin((((2.781558097498229 mul (x_3 mul exp((-5.166212797171394 add (0.8466113501293588 mul x_3))))) add (-2.6996604728456393 mul x_0)) sub (0.9516744994699051 mul ((1.4600356517481325 add (-0.2537273736278549 mul x_2)))**2))))))))
657_fri_c2_250_10,ok,10,240,4,BeamBFGS,0.6534805482324412,,47.0,137.347,,0,(1.1426159517539458 add ((-0.3635305135952866 mul (((0.11342451447544925 mul (x_2 mul x_7)) sub ((-0.015355794488906765 mul x_5) add (0.0035107241201599642 mul x_8))) mul x_0)) add ((((-0.029682905049975526 mul x_6) add (-0.3488372146878668 mul (((-2.5555761205078777 mul cos((-82.4561927285169 add (1.0498928522887612 mul x_1)))) sub (-0.10332554329783557 mul x_4)))**2)) sub (-0.23700007624702749 mul x_3)) sub (0.11529413662863941 mul x_5))))
658_fri_c3_250_25,skipped_too_many_features,25,,,,,,,0.000,Dataset has 25 features but checkpoint supports <= 10 features,0,
659_sleuth_ex1714,ok,7,30,1,BeamBFGS,0.892434653981242,,60.0,12.423,,0,(2789.238493040641 add ((28.367285438953353 mul x_3) sub (((((-23.121297473392254 mul ((-15.811244919899746 add (-1.2026516239443453e-08 mul x_3)))**2) sub (309.88198653157804 mul x_5)) add ((0.19036877784056397 mul (((15.208912852238146 mul x_1) add (((-42244.299176121545 mul inv((-478.2530090791598 add (8.40326508131233 mul x_2)))) sub (30.885952034825564 mul x_2)) sub (-29.63291258469078 mul x_1))) mul x_5)) sub (24.35069216284196 mul x_0))) sub (-40.900716350859376 mul x_3)) sub (-72.19788494391688 mul ((-1.3370553524806739 add (0.0635244561711604 mul x_4)))**2))))
663_rabe_266,ok,2,30,1,BeamBFGS,0.9934374349628435,,15.0,9.341,,0,(158.22679239867372 add (sin((49.47692510366266 add (-1.2740134603321955 mul x_1))) mul ((-14.515406872518861 add (0.05178590889429901 mul x_0)))**2))
665_sleuth_case2002,ok,6,480,5,BeamBFGS,0.4288652665314888,,37.0,239.017,,0,(35.30080534068052 add ((((-8.959868438035057 mul arctan((0.8522829089657704 add (-0.12704940417479624 mul x_5)))) add (-0.012497510326506568 mul (((-388.67582977253124 mul (x_3 mul x_2)) sub (-4.968658436664968 mul x_4)) mul x_1))) add (-1.7113865582373253 mul ((4.068467547958569 add (0.0907083825211967 mul x_0)))**2)) add (3.8615628076528155 mul x_1)))
666_rmftsa_ladata,ok,10,120,3,BeamBFGS,0.6826232588218902,,44.0,59.649,,0,(10.795514982024509 add ((((-0.03478935795360072 mul x_1) add (-0.0001821629046485733 mul (x_7 mul x_8))) add (((0.042146939583358536 mul x_6) add (-0.03094723209555462 mul x_9)) add (-6.63973769863803 mul (x_2 mul ((0.001032094743772544 mul x_5) sub (2.744250135084963e-11 mul ((-70488.10825948509 add (486.27101578860453 mul x_0)))**2)))))) sub ((-0.0026336488203334394 mul x_3) add (-0.018057640295777125 mul x_7))))
678_visualizing_environmental,ok,3,240,4,BeamBFGS,0.477320384127891,,34.0,102.176,,0,(15.634187079829378 add ((-0.677755420105854 mul sin((63.56186294833301 add (97.44408016553774 mul x_1)))) sub ((0.039596212888775295 mul x_2) add ((1.475570003605672 mul cos(((0.032087686407112875 mul ((46.28366574435566 add (-7.5256213979899576 mul x_2)))**2) add (-0.49914688901760507 mul x_1)))) add (0.05838228494773581 mul x_0)))))
687_sleuth_ex1605,ok,5,240,4,BeamBFGS,0.7215930341873152,,41.0,109.877,,0,(1.4728937804267541 add ((-0.054464137632951284 mul x_0) sub ((-2.8834288897458286e-05 mul ((abs((-9898.340512975352 add (95.1763511344184 mul x_1))) mul sin(((71.23985164707253 mul x_2) add (0.24632979570764013 mul (x_4 mul cos((0.10407156916647171 add (-10.10085443944006 mul x_1)))))))) mul x_2)) sub (1.7293994761467364 mul sqrt((-3396.878656761332 add (64.50450755138549 mul x_4)))))))
690_visualizing_galaxy,ok,4,30,1,BeamBFGS,0.9057650303066292,,35.0,14.672,,0,(-96.41326449759646 add (((1.1424690566632414 mul x_3) add ((0.4695422848501327 mul x_0) sub (-2.199911490871441 mul x_2))) add ((-2.1000885099411626 mul x_2) sub ((0.8517516478217966 mul inv((15.249738052972845 add (0.635554837745722 mul x_3)))) add (-0.22156078235062873 mul ((87.30452676132123 add (-0.08480606901740897 mul x_1)))**2)))))
695_chatfield_4,skipped_too_many_features,12,,,,,,,0.000,Dataset has 12 features but checkpoint supports <= 10 features,0,
706_sleuth_case1202,ok,6,240,4,BeamBFGS,0.7681140006151093,,31.0,104.451,,0,(-51.590228473811365 add (((8.373424121949409e-09 mul x_1) sub (9.619051219195787e-07 mul x_4)) mul (((-215822.88889701257 add (-21.705447504711984 mul x_0)))**2 mul inv((-398858.30965405295 add (76.04568429003898 mul (((0.05119403332976218 mul x_3) sub (1.5412174092333826 mul x_2)) mul x_4)))))))
712_chscase_geyser1,ok,2,60,2,BeamBFGS,0.7834636198957339,,30.0,22.754,,0,(276.38908661776173 add ((-24.237606801709138 mul x_1) sub ((16.704073781015072 mul (arctan((-326.9571462369334 add (201.37954644288746 mul x_1))) mul ((-3.216043991063059 add (0.3063601250182198 mul x_1)))**2)) add (-0.8236162587293298 mul ((2.2984067203786998 add (-0.16931528994713205 mul x_0)))**2))))
_deprecated_195_auto_price,skipped_too_many_features,15,,,,,,,0.000,Dataset has 15 features but checkpoint supports <= 10 features,0,
_deprecated_207_autoPrice,skipped_too_many_features,15,,,,,,,0.000,Dataset has 15 features but checkpoint supports <= 10 features,0,
auto_insurance_losses,skipped_too_many_features,24,,,,,,,0.000,Dataset has 24 features but checkpoint supports <= 10 features,0,
auto_insurance_price,skipped_too_many_features,23,,,,,,,0.000,Dataset has 23 features but checkpoint supports <= 10 features,0,
feynman_III_10_19,ok,4,30,1,BeamBFGS,0.9714407124813368,,35.0,9.057,,0,(1.1352384545445238 add ((0.003327584195827932 mul (((71.71090147049982 mul x_0) sub ((-201.84462729857185 mul x_3) add (-16.44574655272513 mul abs(((-3.2376841916186474 mul (x_2 mul x_1)) add (-2.407526806042325 mul x_3)))))) mul x_0)) sub (40.07554882861121 mul ((-0.4902818333801731 add (0.08496254402980244 mul x_3)))**3)))
feynman_III_12_43,ok,2,30,1,BeamBFGS,0.9999999999999912,,21.0,8.363,,0,(-2.4457644369615345e-08 add (x_0 mul ((-6.910140822465812 mul (((6.565984844871537e-11 mul x_1) add (1.0327683326832956e-11 mul x_0)) mul (x_0 mul x_1))) sub (-0.1591549517091167 mul x_1))))
feynman_III_13_18,ok,4,30,1,BeamBFGS,0.9940267826249243,,38.0,9.005,,0,(-7.580405735597699 add ((((abs((-0.33173375481323614 add (1.5415579110096547 mul x_1))) mul (x_0 mul x_1)) mul (((-0.028745136577848995 mul x_0) sub (-0.9200210217755347 mul ((-25.127240475426454 add (6.190108258007369e-08 mul x_0)))**2)) mul exp((-3.9195603244491966 add (-0.4693055006013401 mul x_3))))) add (3.9279961757499526 mul x_3)) mul x_2))
feynman_III_14_14,ok,5,240,4,BeamBFGS,0.9355344329439135,,39.0,114.234,,0,(-2.713340643943987 add (tan((((-3.422626318499868 mul exp((-0.3114508758115408 add (-0.19191904331815318 mul x_3)))) add (-3.8077664560749573 mul inv((-2.878380147671222 add (-2.122368941507064 mul x_0))))) add (-4.095352734441098 mul inv((0.3487169363708724 add (-5.968351920970146 mul x_2)))))) mul ((-9.757897736726777 mul x_1) sub (-3.819621176969252 mul (x_4 mul x_1)))))
feynman_III_15_12,ok,3,60,2,BeamBFGS,0.2667841603462261,,30.0,32.417,,0,(2.793388466634937 add ((((2.1261144884114827 mul x_1) sub (3.178419577189816 mul x_0)) sub (-3.1669616668532274 mul arctan((-117984887.80229056 add (5586986.207328401 mul (x_0 mul x_0)))))) mul ((-0.19268439672702456 mul x_0) sub (-0.021439374339748324 mul (x_2 mul x_0)))))
feynman_III_15_14,ok,3,60,2,BeamBFGS,0.926733261714445,,23.0,19.919,,0,(-0.008495550479472057 add ((0.0037600916698732815 mul x_0) sub (0.011039370548454878 mul (x_0 mul (((0.3713630209513793 mul x_2) sub (87.67569539922502 mul inv((43.518530826590776 add (6.384001383059961 mul x_1))))))**3))))
feynman_III_15_27,ok,3,30,1,BeamBFGS,0.9447911524360796,,29.0,12.294,,0,(0.1438215352593274 add (((-3.6035046231197843 mul (x_2 mul ((24.817403528828418 mul ((0.5098762178944029 add (0.08021912968256605 mul x_0)))**2) add (-1.2957697844986602 mul x_2)))) sub (-56.155119721432904 mul x_0)) mul inv((0.45087654898876794 add (8.546651859889913 mul x_1)))))
feynman_III_17_37,ok,3,480,5,BeamBFGS,0.9999592655307905,,36.0,226.567,,0,(0.00870170781139237 add (((1.424416857670952 mul x_1) add (((-1.000150181137261 mul (x_1 mul cos((3.141620759969192 add (0.9999350200074172 mul x_2))))) sub (1.3347254968895303 mul ((-2.1841146659088123e-06 add (-0.41782704356129874 mul x_1)))**2)) add (-1.1914683343919796 mul sin((30.94657443751655 add (0.6662938568955884 mul x_1)))))) mul x_0))
feynman_III_19_51,ok,5,240,4,BeamBFGS,0.9232251846138527,,28.0,106.024,,0,(0.8664918424436886 add (x_1 mul inv((-1.9515526946116581 add (1.4096837758974645 mul (x_1 mul sin(((-0.08768502138863497 mul x_3) sub (-35.65909908073018 mul (exp((-5.267400649864632 add (-0.27402347865865 mul (x_4 mul x_2)))) mul x_0))))))))))
feynman_III_21_20,ok,4,30,1,BeamBFGS,0.9521365075719046,,19.0,11.744,,0,(-2.865147030250749 add ((((0.12209897366465769 mul (x_0 mul x_1)) sub (-0.48815551051438505 mul x_2)))**3 mul inv((0.29779149730238663 add (-1.2918769999389543 mul x_3)))))
feynman_III_4_32,ok,4,30,1,BeamBFGS,0.9089898787444444,,24.0,11.365,,0,(-0.3352952766570257 add ((x_2 mul (exp((2.217218950639691 add (-0.4406157748318019 mul x_0))) mul sin((9.423948339137473 add (0.00015067753281104306 mul x_1))))) mul ((23.620000055806013 add (9.731800197303327 mul x_3)))**2))
feynman_III_4_33,ok,4,30,1,BeamBFGS,0.999454199168049,,22.0,10.132,,0,(-0.6765831423317683 add (x_2 mul ((-0.020415099952285163 mul (x_0 mul x_1)) sub ((44.7214923831575 mul inv((-223.47960689436238 add (-15.424568581708417 mul x_3)))) add (-1.0055976995612839 mul x_3)))))
feynman_III_7_38,ok,3,30,1,BeamBFGS,0.9176713612504361,,31.0,12.881,,0,(-3.348169947868773 add (((-0.24312487413272954 mul x_0) add (0.05639689301812602 mul (inv((-0.33537101812125153 add (-0.008312544196851917 mul x_1))) mul ((22.919465370632942 mul inv((-0.30012401904369024 add (0.00229569702768018 mul x_0)))) sub (-12.534321323663839 mul x_2))))) mul (x_1 mul x_0)))
feynman_III_8_54,ok,3,30,1,BeamBFGS,0.1419833795206058,,27.0,9.023,,0,(0.6307592455600446 add ((1.5854165882158506 mul x_2) add ((-1.6545834117841696 mul x_2) sub (0.2358229952710887 mul (cos(((-10.264270846946188 mul x_0) sub (-7.459319073025229 mul x_1))) mul sin((13.71744327208813 add (-16.637658240488886 mul x_0))))))))
feynman_III_9_52,ok,6,120,3,BeamBFGS,0.46155920766139913,,44.0,63.013,,0,(12.130051603311294 add (((exp((-1.543940863385047 add (0.31520506083759453 mul x_2))) mul sin((-76.0829125465619 add (0.8264124129198952 mul x_4)))) mul ((((-1.457831159807299 mul (x_5 mul x_3)) sub ((-15.805022543257504 mul x_0) add (30.71166276752248 mul inv((0.26273123128615594 add (0.2372645845242994 mul x_1)))))) sub (-6.443129194144262 mul x_4)) sub (-3.7608893106675296 mul x_2))) mul x_0))
feynman_II_10_9,ok,3,30,1,BeamBFGS,0.9788384894270808,,23.0,13.147,,0,(-0.09250982567953622 add (inv(((-104.69303710283623 mul x_2) add (-102.10345934123706 mul x_1))) mul ((-69.75336149149612 mul x_0) add (0.24179503363786178 mul ((-10.304433163151508 add (2.3079358756284987 mul x_1)))**3))))
feynman_II_11_20,ok,5,120,3,BeamBFGS,0.9736495851855481,,20.0,53.282,,0,(0.04669946579683642 add ((exp((((-0.47074144917461314 mul x_3) sub (0.4379225594113863 mul x_4)) sub (-0.20771805227795984 mul x_1))) mul (x_0 mul x_1)) mul x_2))
feynman_II_11_27,ok,4,30,1,BeamBFGS,0.9953455905293809,,21.0,10.729,,0,(0.07640656355323779 add (((x_2 mul (x_1 mul ((0.16466796788248877 mul x_2) add ((0.5958562069117342 mul x_1) sub (-0.5946485630919243 mul x_0))))) mul x_3) mul x_0))
feynman_II_11_28,ok,2,30,1,BeamBFGS,0.9995669367699013,,26.0,8.195,,0,(1.005221407257564 add (sin((6.74333703277521 add (0.23205571699407862 mul x_0))) mul abs(((-1.0362101319836927 mul (x_1 mul (x_0 mul inv((0.6277015110940073 add (-0.16757694079699273 mul x_1)))))) sub (-0.0008398086319480426 mul x_1)))))
feynman_II_11_3,ok,5,120,3,BeamBFGS,0.9548188833660604,,31.0,43.574,,0,(-0.018960080401210666 add (((x_1 mul ((((0.0007193712218507876 mul x_4) sub (0.001112259136465717 mul x_2)) sub (-0.000925094623134771 mul x_3)) mul x_0)) mul ((-13.284512005909406 add (0.3457582708375877 mul x_1)))**2) mul inv((-17.252902828454292 add (6.6187169432600275 mul x_3)))))
feynman_II_13_17,ok,4,60,2,BeamBFGS,0.8490791264873652,,18.0,17.208,,0,(0.006604828789317643 add (exp(((-0.8201974920394012 mul x_3) add (-1.6307955112930006 mul x_1))) mul ((-0.6571076417834604 mul x_0) sub (-1.3760233969268596 mul x_2))))
feynman_II_13_23,ok,3,30,1,BeamBFGS,0.9986563308398081,,29.0,10.825,,0,(0.006400260424434492 add (((0.005499521655445559 mul x_2) add (((-3.2240968997246506 mul inv((-3.9530527502088204 add (-0.0014565501607561552 mul x_0)))) sub (-0.05438357138332293 mul x_1)) sub (-46.47400645714276 mul inv((-31.346823014997067 add (78.97050440555894 mul x_2)))))) mul x_0))
feynman_II_13_34,ok,3,30,1,BeamBFGS,0.9958329589245374,,17.0,8.452,,0,(0.12263741155184142 add ((((0.014974022045679342 mul (x_1 mul x_0)) sub (0.027164787510156566 mul x_2)) add (1.0864309687494367 mul x_1)) mul x_0))
feynman_II_15_4,ok,3,240,4,BeamBFGS,0.9999999999999764,,18.0,95.420,,0,(1.2080600846084893e-07 add ((x_1 mul ((5.743226603526297e-09 mul x_1) add (-0.9999999776121882 mul sin((1.5707962190417888 add (1.000000036867013 mul x_2)))))) mul x_0))
feynman_II_15_5,ok,3,240,4,BeamBFGS,0.9999999999999702,,29.0,89.441,,0,(-5.46944528624162e-08 add (x_0 mul (inv(((61.256841203795325 mul x_2) sub (-1.3749985347149055e-06 mul x_1))) mul ((-8.035446276903114e-06 mul x_1) sub (-61.25684690064804 mul (sin((4.7123891394080095 add (0.9999999681984829 mul x_2))) mul (x_2 mul x_1)))))))
feynman_II_21_32,ok,5,120,3,BeamBFGS,0.8041456900742159,,35.0,54.680,,0,(0.006698671871343747 add ((((-0.2180319797520963 mul exp((5.23413055572822 add (-0.06857411881547099 mul x_4)))) sub ((-5.284268506818576 mul x_1) sub ((-2.741731513356147 mul x_1) sub ((-6.432268495567841 mul x_1) sub (-8.598398596278091 mul x_0))))) mul arctan((-0.0027594347289314615 add (0.0005100890784774181 mul x_2)))) mul x_3))
feynman_II_24_17,ok,3,30,1,BeamBFGS,0.9975743703407834,,25.0,8.491,,0,(-0.8647874410997736 add (((74.04286426654613 mul ((-0.5856744698296101 add (-0.15862641592394952 mul x_2)))**2) sub ((-5.503647868845493 mul x_2) sub (166.70822395737952 mul x_0))) mul inv((25.161998826483366 add (138.27457068459267 mul x_1)))))
feynman_II_27_16,ok,3,30,1,BeamBFGS,0.9999999999999869,,30.0,10.782,,0,(-1.338732281522173e-06 add (((-2.4396809196534017e-05 mul inv((7.035550286512264 add (-10.69474790680232 mul x_1)))) add (0.04300385558764384 mul (x_0 mul ((x_2 mul x_1) mul ((23.25372847453181 mul x_2) sub (-7.336668851846484e-07 mul x_1)))))) sub (3.719731956125826e-07 mul x_0)))
feynman_II_27_18,ok,2,30,1,BeamBFGS,0.999999999999992,,25.0,7.171,,0,(-1.9474142853859178e-08 add ((x_1 mul ((-39.75033333676617 mul x_0) add ((20.75466666321712 mul x_0) sub ((-19.995666663223673 mul x_0) add (-3.002216574844209e-10 mul ((x_0 mul x_1) mul x_1)))))) mul x_1))
feynman_II_2_42,ok,5,120,3,BeamBFGS,0.8075757017624244,,32.0,59.213,,0,(-0.08125977678836367 add (((-0.001501027382563216 mul x_1) sub ((-7.549260006541187e-05 mul (x_1 mul x_4)) add (-0.0013249634085999889 mul x_2))) mul (x_3 mul ((22.243810231152814 add (9.123911053544552 mul (x_0 mul ((0.06783642656405689 mul x_0) add (0.0344310071523794 mul x_1))))))**2)))
feynman_II_34_11,ok,4,60,2,BeamBFGS,0.9851484897772781,,14.0,24.682,,0,(-0.014540845175538698 add ((x_1 mul (x_0 mul x_2)) mul exp((-0.4288930542871736 add (-0.4310024616976158 mul x_3)))))
feynman_II_34_2,ok,3,30,1,BeamBFGS,0.99999999999999,,19.0,5.963,,0,(-1.3029135392805813e-07 add ((x_0 mul ((-1.358935725992265e-11 mul (x_1 mul (x_0 mul (x_0 mul x_2)))) add (0.5000000090502953 mul x_2))) mul x_1))
feynman_II_34_29a,ok,3,30,1,BeamBFGS,0.9999999989093225,,12.0,11.598,,0,(7.108125132509837e-06 add ((x_0 mul x_1) mul inv((-0.0002696276890500771 add (12.566495550952542 mul x_2)))))
feynman_II_34_29b,ok,5,60,2,BeamBFGS,0.9124575001794057,,35.0,29.658,,0,(-255.68811137153742 add (x_2 mul (((0.41484173878881886 mul exp((7.01333910178076 add (-0.8427872917341344 mul x_2)))) add (-4.401876310873533 mul (inv((6.109708002308323 add (34.50388331598542 mul x_1))) mul (x_0 mul ((-44.78058321742509 mul x_3) add (-121.38289478831983 mul x_4)))))) sub (-13.862442503249415 mul x_3))))
feynman_II_34_2a,ok,3,30,1,BeamBFGS,0.9999999995339172,,12.0,9.874,,0,(-1.74528451682263e-05 add ((x_0 mul x_1) mul inv((9.129336506544846e-05 add (6.282978467160223 mul x_2)))))
feynman_II_35_18,ok,5,480,5,BeamBFGS,0.9630538532008065,,38.0,246.575,,0,(0.004200924281356961 add (((cos((((-0.24884870680993162 mul x_2) add (0.24591816205052291 mul x_4)) add ((-75.21063904147411 mul inv((20.597218596249217 add (12.238710866723878 mul x_3)))) sub (0.11631530946852117 mul (x_3 mul x_1))))) mul inv((0.8529605227605564 add (27.63763031555361 mul x_2)))) mul (-15.272294259608959 mul x_2)) mul x_0))
